Region,ItemType,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price
Europe,Clothes,Offline,C,8/15/2015,928134715,8/24/2015,4542,109.28
Middle East and North Africa,Cereal,Offline,L,8/11/2014,819391095,9/10/2014,4889,205.7
Central America and the Caribbean,Household,Offline,H,12/12/2015,113828933,12/23/2015,3366,668.27
Europe,Beverages,Offline,H,11/20/2015,594309556,12/20/2015,8259,47.45
Sub-Saharan Africa,Vegetables,Offline,C,7/18/2015,514006793,7/19/2015,4887,154.06
Europe,Cosmetics,Online,C,2/6/2017,446406972,2/12/2017,598,437.2
Europe,Clothes,Online,H,6/9/2012,135308921,6/21/2012,9771,109.28
Europe,Fruits,Offline,H,3/22/2017,744823968,5/11/2017,8819,9.33
Sub-Saharan Africa,Snacks,Offline,L,2/9/2014,809375941,3/20/2014,1182,152.58
Sub-Saharan Africa,Office Supplies,Online,M,2/9/2017,283701169,2/19/2017,2335,651.21
Sub-Saharan Africa,Baby Food,Offline,H,10/16/2014,992848479,11/22/2014,4783,255.28
Asia,Office Supplies,Online,L,12/9/2011,782179200,12/10/2011,3062,651.21
Sub-Saharan Africa,Personal Care,Offline,H,8/10/2010,267367160,9/6/2010,8739,81.73
Europe,Baby Food,Offline,H,12/3/2013,584398686,1/22/2014,5413,255.28
Sub-Saharan Africa,Personal Care,Offline,L,9/20/2014,239572608,11/1/2014,3713,81.73
Sub-Saharan Africa,Personal Care,Offline,C,6/18/2014,959500253,7/31/2014,6302,81.73
Central America and the Caribbean,Household,Online,L,11/24/2011,941105449,12/20/2011,2871,668.27
Asia,Fruits,Online,H,5/29/2014,701624524,6/30/2014,5143,9.33
Middle East and North Africa,Personal Care,Offline,H,7/7/2011,828606307,8/12/2011,1875,81.73
Sub-Saharan Africa,Beverages,Online,H,7/7/2016,629912126,8/6/2016,3851,47.45
Middle East and North Africa,Office Supplies,Offline,C,4/9/2017,383715808,5/22/2017,8889,651.21
North America,Fruits,Online,M,4/12/2010,888503682,4/26/2010,6839,9.33
Europe,Vegetables,Offline,L,1/15/2012,313074576,2/11/2012,4579,154.06
Sub-Saharan Africa,Personal Care,Online,C,5/21/2017,946539819,6/13/2017,1021,81.73
Middle East and North Africa,Baby Food,Online,M,11/15/2010,648323237,12/20/2010,2108,255.28
Asia,Fruits,Offline,C,12/23/2015,498161160,12/29/2015,5812,9.33
Europe,Cereal,Online,H,8/1/2015,746102416,8/23/2015,7140,205.7
Middle East and North Africa,Baby Food,Online,L,5/14/2016,362508332,6/11/2016,3126,255.28
Asia,Household,Offline,L,9/18/2014,188052737,9/27/2014,7839,668.27
Asia,Meat,Online,L,8/21/2015,683721959,9/4/2015,7376,421.89
Australia and Oceania,Beverages,Online,M,11/10/2013,580814826,12/9/2013,4869,47.45
Europe,Cosmetics,Online,M,9/30/2012,930942666,10/3/2012,5477,437.2
Asia,Personal Care,Offline,C,12/7/2012,156029307,1/2/2013,1394,81.73
Australia and Oceania,Fruits,Online,C,2/17/2016,798311078,4/5/2016,6843,9.33
Europe,Fruits,Offline,C,9/27/2013,970336806,10/3/2013,3079,9.33
Europe,Meat,Offline,L,5/22/2013,204967820,5/29/2013,3388,421.89
Central America and the Caribbean,Baby Food,Online,H,5/26/2012,805377948,7/7/2012,8087,255.28
Middle East and North Africa,Personal Care,Offline,L,9/27/2016,195053517,10/9/2016,9525,81.73
Middle East and North Africa,Cereal,Online,M,7/5/2014,367793357,7/17/2014,7082,205.7
Asia,Cereal,Online,H,1/3/2010,237708795,2/20/2010,2170,205.7
Asia,Cosmetics,Online,M,5/26/2012,589223659,6/8/2012,3229,437.2
Middle East and North Africa,Beverages,Offline,C,10/6/2016,927074277,10/22/2016,735,47.45
Central America and the Caribbean,Snacks,Offline,C,6/16/2015,826309478,6/18/2015,2192,152.58
Sub-Saharan Africa,Cereal,Online,L,1/15/2017,382290589,2/16/2017,7136,205.7
Asia,Fruits,Online,C,3/23/2012,660691440,5/12/2012,2134,9.33
Middle East and North Africa,Vegetables,Offline,M,6/27/2015,547498357,7/16/2015,5785,154.06
Asia,Personal Care,Online,L,11/15/2015,799010169,12/22/2015,3720,81.73
Central America and the Caribbean,Beverages,Offline,C,1/23/2011,891838204,2/9/2011,3598,47.45
Sub-Saharan Africa,Meat,Online,L,3/1/2011,372906291,3/10/2011,113,421.89
Sub-Saharan Africa,Cereal,Offline,L,3/14/2012,209450757,4/10/2012,9988,205.7
Middle East and North Africa,Personal Care,Online,M,1/18/2015,539020431,2/10/2015,6978,81.73
Middle East and North Africa,Household,Offline,H,1/28/2014,219476640,2/9/2014,6870,668.27
Sub-Saharan Africa,Cereal,Online,M,1/30/2016,878993213,3/19/2016,2480,205.7
Europe,Vegetables,Offline,H,10/7/2013,166056478,11/25/2013,8657,154.06
Asia,Cereal,Offline,H,4/10/2012,299465262,4/27/2012,7281,205.7
Australia and Oceania,Meat,Online,L,3/25/2010,418330895,4/18/2010,2263,421.89
Europe,Fruits,Online,H,2/12/2011,632077205,3/9/2011,4546,9.33
Middle East and North Africa,Office Supplies,Online,M,11/26/2011,670440518,1/6/2012,7103,651.21
Europe,Fruits,Online,M,5/31/2014,333469665,6/29/2014,9939,9.33
Europe,Snacks,Offline,H,12/16/2013,841525971,12/27/2013,5090,152.58
Sub-Saharan Africa,Fruits,Online,M,9/17/2010,785283267,11/5/2010,1624,9.33
Sub-Saharan Africa,Office Supplies,Online,H,6/21/2013,175727880,7/3/2013,639,651.21
Europe,Vegetables,Online,L,3/6/2013,894158637,3/21/2013,266,154.06
Central America and the Caribbean,Household,Offline,C,12/23/2016,842186868,1/24/2017,664,668.27
Sub-Saharan Africa,Fruits,Online,L,2/25/2014,691736400,3/22/2014,9027,9.33
Central America and the Caribbean,Household,Offline,L,3/12/2010,735043561,4/2/2010,4579,668.27
Europe,Personal Care,Offline,M,6/10/2015,434657180,7/14/2015,3573,81.73
Middle East and North Africa,Office Supplies,Online,L,1/4/2011,673438584,2/16/2011,4297,651.21
Sub-Saharan Africa,Personal Care,Online,M,2/28/2013,604561603,3/13/2013,2068,81.73
Sub-Saharan Africa,Office Supplies,Offline,L,7/1/2016,801512563,7/25/2016,4234,651.21
Middle East and North Africa,Cosmetics,Online,M,11/28/2012,108090293,1/11/2013,5175,437.2
Central America and the Caribbean,Cereal,Online,L,6/26/2010,588406121,6/28/2010,1302,205.7
Sub-Saharan Africa,Vegetables,Online,M,8/6/2014,776883876,8/26/2014,6058,154.06
Middle East and North Africa,Household,Online,L,7/15/2016,628259885,8/14/2016,4916,668.27
Sub-Saharan Africa,Office Supplies,Online,L,6/14/2012,167582976,6/14/2012,382,651.21
Asia,Cereal,Online,L,9/10/2014,840214478,9/28/2014,6990,205.7
Europe,Clothes,Online,L,3/5/2010,561828219,3/9/2010,6310,109.28
Sub-Saharan Africa,Beverages,Online,H,3/2/2017,468410527,4/17/2017,1939,47.45
Sub-Saharan Africa,Vegetables,Online,H,5/10/2013,866260230,5/24/2013,4507,154.06
Middle East and North Africa,Meat,Offline,H,5/10/2015,781988656,6/28/2015,6676,421.89
Middle East and North Africa,Cereal,Online,M,5/2/2014,212519633,5/26/2014,8137,205.7
Europe,Cosmetics,Online,M,2/9/2010,575089490,3/10/2010,615,437.2
Europe,Vegetables,Online,H,11/30/2014,657247054,1/11/2015,2864,154.06
Europe,Household,Offline,L,10/4/2011,666853654,10/4/2011,5670,668.27
Europe,Meat,Online,M,3/21/2011,882083117,4/26/2011,6851,421.89
Australia and Oceania,Clothes,Online,M,5/15/2017,301421773,6/23/2017,6256,109.28
Middle East and North Africa,Personal Care,Offline,L,5/31/2016,693668448,7/10/2016,764,81.73
Sub-Saharan Africa,Clothes,Offline,L,10/7/2010,747934472,11/9/2010,9286,109.28
Central America and the Caribbean,Fruits,Offline,C,4/7/2015,123643672,5/26/2015,7765,9.33
Asia,Snacks,Offline,M,7/10/2015,800532376,8/12/2015,4175,152.58
Central America and the Caribbean,Fruits,Offline,M,2/23/2017,328649413,3/13/2017,3520,9.33
Asia,Beverages,Online,C,9/2/2011,378356111,9/4/2011,2836,47.45
Australia and Oceania,Household,Offline,C,8/12/2010,890326297,8/31/2010,6191,668.27
Europe,Household,Offline,C,6/5/2011,525546300,6/22/2011,9684,668.27
Asia,Personal Care,Online,C,5/27/2016,715314948,6/30/2016,6444,81.73
Central America and the Caribbean,Meat,Online,L,10/4/2013,711243569,10/21/2013,1632,421.89
Australia and Oceania,Clothes,Online,M,9/15/2011,735255992,9/21/2011,7442,109.28
Australia and Oceania,Meat,Online,L,12/13/2011,629588544,12/14/2011,8096,421.89
Sub-Saharan Africa,Clothes,Offline,L,6/21/2013,306790053,8/4/2013,4849,109.28
Sub-Saharan Africa,Personal Care,Online,L,4/27/2016,199721848,6/1/2016,988,81.73
Asia,Beverages,Offline,M,4/3/2010,811557757,4/20/2010,6830,47.45
Europe,Office Supplies,Online,H,5/17/2016,465784108,6/30/2016,4723,651.21
Europe,Cereal,Offline,H,3/20/2015,256199729,3/27/2015,4048,205.7
Sub-Saharan Africa,Meat,Online,H,1/29/2011,896915948,2/12/2011,6215,421.89
Sub-Saharan Africa,Fruits,Offline,C,2/14/2013,472356593,2/23/2013,9668,9.33
Asia,Snacks,Offline,L,6/5/2016,287257993,7/25/2016,4878,152.58
Asia,Clothes,Offline,H,5/9/2013,816668975,6/9/2013,9353,109.28
Europe,Vegetables,Online,H,6/17/2012,355950868,6/29/2012,2627,154.06
Middle East and North Africa,Baby Food,Offline,H,1/11/2012,870777499,2/22/2012,1267,255.28
Europe,Clothes,Online,H,5/24/2011,347135198,6/22/2011,3874,109.28
Europe,Baby Food,Offline,L,9/29/2014,441322791,10/22/2014,6076,255.28
Sub-Saharan Africa,Meat,Offline,L,3/10/2012,629951608,4/16/2012,5534,421.89
Australia and Oceania,Office Supplies,Online,C,11/2/2013,459945476,11/23/2013,6942,651.21
Central America and the Caribbean,Personal Care,Online,M,9/17/2015,898540723,10/26/2015,7022,81.73
Sub-Saharan Africa,Beverages,Online,C,2/10/2011,283286178,3/24/2011,9530,47.45
Middle East and North Africa,Baby Food,Offline,L,2/16/2017,172043168,4/4/2017,251,255.28
Europe,Clothes,Online,M,4/6/2010,392985522,4/11/2010,2004,109.28
Europe,Office Supplies,Online,C,7/9/2013,394599568,8/15/2013,9636,651.21
Central America and the Caribbean,Snacks,Online,C,11/19/2016,595684134,1/3/2017,5028,152.58
Europe,Fruits,Online,H,6/2/2011,135350549,7/20/2011,2090,9.33
Asia,Cereal,Offline,M,9/29/2015,923022639,10/2/2015,1765,205.7
Sub-Saharan Africa,Personal Care,Offline,M,9/8/2011,888436734,10/9/2011,7028,81.73
Middle East and North Africa,Baby Food,Offline,M,3/19/2016,731641662,4/28/2016,7881,255.28
Sub-Saharan Africa,Vegetables,Offline,H,1/26/2017,772998750,3/17/2017,6363,154.06
Middle East and North Africa,Snacks,Offline,H,6/3/2014,503181827,6/25/2014,1539,152.58
Central America and the Caribbean,Cosmetics,Online,H,1/26/2017,833177220,2/25/2017,4509,437.2
Australia and Oceania,Personal Care,Offline,L,12/16/2015,944283759,1/19/2016,3403,81.73
Europe,Personal Care,Online,C,8/27/2010,538112771,9/5/2010,8382,81.73
Europe,Baby Food,Offline,C,2/27/2013,286588084,3/18/2013,6638,255.28
Asia,Meat,Online,C,10/27/2013,481946027,12/6/2013,7394,421.89
Europe,Clothes,Online,C,5/29/2015,586735427,7/4/2015,6906,109.28
Australia and Oceania,Cereal,Offline,H,3/7/2014,583817613,4/11/2014,3460,205.7
Sub-Saharan Africa,Baby Food,Offline,H,4/2/2011,526366412,4/4/2011,2373,255.28
Central America and the Caribbean,Clothes,Online,C,5/15/2016,987868154,6/3/2016,994,109.28
Sub-Saharan Africa,Snacks,Online,L,11/8/2013,812121665,11/10/2013,3703,152.58
Sub-Saharan Africa,Cereal,Online,H,10/16/2011,263238275,11/18/2011,6910,205.7
Sub-Saharan Africa,Beverages,Online,M,7/22/2015,575641810,8/22/2015,4059,47.45
Central America and the Caribbean,Cosmetics,Offline,C,6/9/2016,804068601,7/6/2016,622,437.2
Sub-Saharan Africa,Beverages,Offline,M,8/2/2010,973567473,9/14/2010,9105,47.45
Europe,Beverages,Offline,C,5/8/2010,729499757,5/21/2010,4044,47.45
Middle East and North Africa,Cereal,Online,M,3/20/2010,687539279,3/30/2010,7006,205.7
Europe,Beverages,Offline,M,4/24/2013,183672368,5/13/2013,1590,47.45
Central America and the Caribbean,Vegetables,Online,C,6/19/2012,424197852,7/3/2012,8426,154.06
Sub-Saharan Africa,Household,Online,M,9/19/2016,435727059,10/22/2016,175,668.27
Australia and Oceania,Personal Care,Online,H,3/31/2017,215183818,3/31/2017,6528,81.73
Central America and the Caribbean,Vegetables,Offline,C,11/9/2013,279804456,11/14/2013,9211,154.06
Central America and the Caribbean,Fruits,Offline,M,3/19/2011,317137801,4/13/2011,6978,9.33
Sub-Saharan Africa,Household,Offline,L,1/17/2015,535045182,3/8/2015,614,668.27
Sub-Saharan Africa,Clothes,Offline,H,3/19/2013,311700427,3/26/2013,7938,109.28
Europe,Office Supplies,Online,C,5/11/2017,445589864,6/22/2017,8798,651.21
Middle East and North Africa,Beverages,Offline,C,9/9/2013,905512320,10/10/2013,73,47.45
Sub-Saharan Africa,Cereal,Offline,L,3/10/2012,380579125,3/30/2012,675,205.7
Australia and Oceania,Clothes,Online,L,7/21/2012,330214107,8/31/2012,6547,109.28
Europe,Personal Care,Online,H,7/17/2015,934153592,8/23/2015,5662,81.73
Australia and Oceania,Personal Care,Offline,H,8/12/2011,642446410,9/24/2011,3024,81.73
Asia,Cereal,Offline,L,1/7/2015,225453889,1/11/2015,5671,205.7
Sub-Saharan Africa,Clothes,Online,M,7/24/2014,523849856,7/30/2014,7668,109.28
Sub-Saharan Africa,Baby Food,Offline,L,4/6/2015,198620641,5/25/2015,5116,255.28
Middle East and North Africa,Vegetables,Offline,M,11/5/2011,681065070,11/21/2011,1144,154.06
Australia and Oceania,Beverages,Offline,M,3/30/2015,322794473,4/7/2015,913,47.45
Australia and Oceania,Cereal,Online,H,12/12/2010,245732676,12/26/2010,6615,205.7
Australia and Oceania,Beverages,Online,L,10/24/2015,292116010,11/28/2015,2474,47.45
Europe,Meat,Offline,L,9/4/2013,374493300,9/13/2013,9745,421.89
Asia,Snacks,Offline,C,2/26/2012,925725877,4/7/2012,1713,152.58
Central America and the Caribbean,Beverages,Online,C,2/25/2016,648987567,3/16/2016,8698,47.45
Central America and the Caribbean,Office Supplies,Online,C,6/26/2016,567764699,6/28/2016,3046,651.21
Sub-Saharan Africa,Vegetables,Online,H,5/24/2016,875856101,6/23/2016,4139,154.06
Central America and the Caribbean,Cereal,Online,L,8/14/2012,487373101,8/23/2012,3386,205.7
Europe,Office Supplies,Online,L,4/26/2014,186739528,5/30/2014,9231,651.21
Australia and Oceania,Beverages,Offline,L,7/26/2016,378691709,8/6/2016,2147,47.45
Sub-Saharan Africa,Beverages,Online,L,9/21/2011,638278472,10/29/2011,9639,47.45
Asia,Clothes,Online,H,12/5/2015,160861146,12/26/2015,1243,109.28
Europe,Beverages,Offline,M,4/22/2012,912113559,5/3/2012,3526,47.45
Europe,Office Supplies,Online,C,5/8/2015,878022038,5/25/2015,5088,651.21
Sub-Saharan Africa,Personal Care,Offline,H,2/3/2014,814885413,3/13/2014,1557,81.73
Sub-Saharan Africa,Fruits,Online,L,10/17/2013,199315011,11/22/2013,596,9.33
Middle East and North Africa,Personal Care,Online,M,12/26/2016,378234660,1/6/2017,6896,81.73
Europe,Vegetables,Offline,L,2/14/2012,518880689,3/13/2012,7181,154.06
Central America and the Caribbean,Meat,Offline,C,3/22/2015,758801925,5/1/2015,5207,421.89
Europe,Personal Care,Offline,H,1/29/2013,855859696,2/7/2013,6758,81.73
Europe,Personal Care,Offline,L,6/29/2012,638227832,8/10/2012,4653,81.73
Middle East and North Africa,Clothes,Online,H,9/29/2013,454392659,10/2/2013,3740,109.28
Middle East and North Africa,Snacks,Online,L,5/26/2014,723153007,7/15/2014,5900,152.58
Australia and Oceania,Cosmetics,Online,L,1/29/2013,583620202,3/20/2013,5042,437.2
Asia,Cosmetics,Online,C,4/9/2013,145218074,4/18/2013,2110,437.2
Europe,Baby Food,Online,C,12/10/2011,937682950,1/29/2012,77,255.28
Asia,Beverages,Online,L,12/1/2010,961063659,12/29/2010,8948,47.45
Middle East and North Africa,Cereal,Offline,M,1/30/2013,535721528,2/15/2013,760,205.7
Sub-Saharan Africa,Meat,Online,M,1/12/2011,952330386,2/5/2011,4579,421.89
Europe,Cosmetics,Online,M,7/27/2013,421876561,8/21/2013,1504,437.2
Sub-Saharan Africa,Beverages,Offline,C,8/21/2011,825658881,9/20/2011,9666,47.45
Europe,Personal Care,Offline,H,5/16/2012,965288674,5/30/2012,9224,81.73
Sub-Saharan Africa,Baby Food,Online,M,8/21/2012,612689769,10/2/2012,7373,255.28
Central America and the Caribbean,Personal Care,Online,M,5/8/2010,960098493,6/14/2010,3334,81.73
Europe,Cereal,Online,L,11/6/2015,570063674,11/21/2015,3364,205.7
Sub-Saharan Africa,Beverages,Online,H,4/1/2010,325446641,4/5/2010,5748,47.45
Sub-Saharan Africa,Household,Offline,M,5/21/2017,279421222,6/10/2017,5804,668.27
Europe,Office Supplies,Offline,H,9/18/2016,105473744,10/31/2016,880,651.21
Sub-Saharan Africa,Personal Care,Offline,M,4/9/2015,447403037,5/19/2015,5356,81.73
Asia,Vegetables,Online,H,7/27/2013,669320428,9/8/2013,5643,154.06
Asia,Clothes,Offline,L,12/26/2016,205649745,1/14/2017,5184,109.28
Asia,Snacks,Offline,L,10/24/2016,811127316,10/26/2016,9453,152.58
Australia and Oceania,Household,Offline,L,10/6/2016,710801970,10/19/2016,954,668.27
Europe,Beverages,Offline,L,1/19/2014,450035035,2/25/2014,4223,47.45
Sub-Saharan Africa,Personal Care,Online,M,9/24/2010,644500339,11/7/2010,827,81.73
Asia,Cosmetics,Online,C,7/3/2017,630184209,7/24/2017,4366,437.2
Europe,Personal Care,Online,H,1/19/2012,713385474,3/2/2012,5470,81.73
Europe,Cereal,Offline,H,12/26/2010,820715463,2/10/2011,6798,205.7
Sub-Saharan Africa,Vegetables,Online,L,1/21/2013,949098002,1/25/2013,8045,154.06
Sub-Saharan Africa,Household,Offline,C,7/3/2010,715769422,7/12/2010,933,668.27
Sub-Saharan Africa,Office Supplies,Online,C,7/24/2015,708278548,8/29/2015,4217,651.21
Europe,Snacks,Online,C,3/27/2011,234486711,4/22/2011,8683,152.58
Asia,Cosmetics,Online,H,9/6/2015,472567737,9/13/2015,2150,437.2
Sub-Saharan Africa,Vegetables,Offline,L,4/2/2010,421007955,4/24/2010,4464,154.06
Europe,Personal Care,Offline,M,6/10/2011,948606193,6/10/2011,2507,81.73
Sub-Saharan Africa,Personal Care,Online,H,2/1/2014,744473779,3/10/2014,5190,81.73
Europe,Vegetables,Online,C,4/27/2010,368034541,5/7/2010,8454,154.06
Europe,Personal Care,Offline,H,1/13/2016,899024808,2/1/2016,274,81.73
Europe,Cereal,Offline,H,2/15/2014,787493407,4/1/2014,5654,205.7
Asia,Office Supplies,Offline,L,4/7/2011,803801667,5/11/2011,1630,651.21
Sub-Saharan Africa,Cereal,Online,M,5/29/2011,888623416,6/20/2011,2271,205.7
Asia,Personal Care,Offline,M,12/31/2011,602944982,1/7/2012,3674,81.73
Europe,Vegetables,Offline,M,5/2/2015,478065192,5/28/2015,8969,154.06
Europe,Personal Care,Offline,M,3/14/2017,665595376,4/11/2017,3318,81.73
Asia,Personal Care,Offline,H,8/31/2010,487459361,8/31/2010,8912,81.73
Asia,Meat,Online,L,7/30/2012,685893476,9/14/2012,9976,421.89
Sub-Saharan Africa,Meat,Offline,H,5/9/2014,273446547,5/11/2014,7765,421.89
Europe,Vegetables,Online,L,1/14/2016,582979905,2/7/2016,5564,154.06
Middle East and North Africa,Cosmetics,Offline,L,12/14/2014,317667376,12/16/2014,3691,437.2
Sub-Saharan Africa,Household,Offline,C,1/24/2017,500995290,3/6/2017,4494,668.27
Asia,Household,Online,M,6/23/2010,426762473,7/25/2010,7354,668.27
Europe,Snacks,Offline,H,8/21/2014,809080255,9/22/2014,3682,152.58
Asia,Beverages,Offline,L,12/27/2015,632372462,2/1/2016,1919,47.45
Sub-Saharan Africa,Cosmetics,Offline,H,3/6/2017,301375424,3/6/2017,2540,437.2
Europe,Fruits,Online,M,7/26/2010,291137969,8/17/2010,3050,9.33
Sub-Saharan Africa,Office Supplies,Online,M,4/17/2012,697021424,4/25/2012,2984,651.21
Central America and the Caribbean,Cereal,Offline,H,1/22/2013,784699618,1/31/2013,8910,205.7
North America,Fruits,Offline,H,3/15/2012,340158879,4/17/2012,9426,9.33
Europe,Vegetables,Offline,C,11/29/2013,119698035,12/29/2013,163,154.06
Asia,Cosmetics,Offline,C,11/14/2015,499928414,11/26/2015,8782,437.2
Central America and the Caribbean,Snacks,Online,M,1/12/2013,127773845,2/11/2013,9975,152.58
Middle East and North Africa,Fruits,Online,M,7/30/2016,870470654,9/15/2016,465,9.33
Europe,Cosmetics,Online,H,3/25/2012,165567672,4/8/2012,4008,437.2
Europe,Office Supplies,Online,H,1/29/2017,470926225,3/20/2017,6390,651.21
Middle East and North Africa,Personal Care,Offline,H,3/14/2015,714720141,3/19/2015,427,81.73
Europe,Fruits,Offline,M,6/12/2014,345435750,7/31/2014,970,9.33
Sub-Saharan Africa,Baby Food,Offline,C,5/20/2012,681871879,6/23/2012,9896,255.28
Central America and the Caribbean,Fruits,Online,L,3/20/2015,863139855,4/19/2015,1119,9.33
Australia and Oceania,Vegetables,Offline,C,4/10/2011,998663508,5/24/2011,5580,154.06
Middle East and North Africa,Meat,Offline,L,9/2/2012,818179166,10/18/2012,6252,421.89
Australia and Oceania,Cereal,Offline,M,8/31/2013,121735656,10/14/2013,3141,205.7
Sub-Saharan Africa,Baby Food,Offline,C,2/20/2017,129694306,3/2/2017,8282,255.28
Middle East and North Africa,Office Supplies,Offline,H,9/9/2015,332728946,9/12/2015,744,651.21
Europe,Vegetables,Offline,C,7/18/2010,741825902,9/4/2010,1624,154.06
Europe,Meat,Offline,L,5/12/2015,538284003,5/16/2015,9053,421.89
Europe,Snacks,Online,C,7/27/2014,323714578,9/13/2014,3192,152.58
Europe,Cereal,Offline,H,8/4/2012,770041453,9/15/2012,1233,205.7
Europe,Clothes,Online,M,12/4/2014,369500958,12/15/2014,2400,109.28
Europe,Household,Offline,L,10/5/2016,384641921,10/27/2016,2947,668.27
Sub-Saharan Africa,Baby Food,Online,M,5/14/2014,798325669,5/15/2014,1161,255.28
Australia and Oceania,Office Supplies,Online,C,6/3/2016,763726031,6/19/2016,2359,651.21
Middle East and North Africa,Cosmetics,Online,C,7/14/2017,854329335,8/28/2017,3890,437.2
Central America and the Caribbean,Personal Care,Online,M,2/28/2017,813934409,3/5/2017,134,81.73
Europe,Household,Online,L,10/28/2015,906652581,11/26/2015,7501,668.27
Middle East and North Africa,Clothes,Offline,M,4/27/2011,566907680,6/1/2011,9435,109.28
